5.03244, 99, 0.0625546
10.0247, 218, 0.0491987
15.0274, 348, 0.0437561
20.1363, 468, 0.0408239
25.0032, 599, 0.0381754
30.0274, 722, 0.0366274
35.0003, 863, 0.0348646
40.013, 1005, 0.0336715
45.0314, 1148, 0.0326812
50.0164, 1294, 0.031883
55.0122, 1442, 0.0311528
60.0204, 1590, 0.0305135
65.0331, 1738, 0.0299553
70.0156, 1886, 0.0294477
75.0345, 2034, 0.0289875
80.004, 2182, 0.0285841
85.0188, 2331, 0.0282419
90.0187, 2479, 0.0277519
95.0045, 2628, 0.0274102
100.024, 2777, 0.0271212
105.023, 2927, 0.0268205
110.008, 3069, 0.0265425
115.009, 3219, 0.0262094
120.058, 3369, 0.0259322
125.01, 3517, 0.0257138
130.011, 3667, 0.0254862
135.014, 3816, 0.0252784
140.015, 3966, 0.0250001
145.016, 4116, 0.0248124
150.018, 4265, 0.0246388
